MosquitoID,Date.of.Collection,Marker,Size,Height
18R-21,09/09/14,FGA,251.08,648
18R-21,09/09/14,FGA,254.81,341
18R-21,09/09/14,FGA,258.6,262
18R-21,09/09/14,D2S441,90.75,1019
18R-21,09/09/14,D2S441,99.55,1020
18R-21,09/09/14,D3S1358,147.19,700
18R-21,09/09/14,D3S1358,151.32,673
18R-21,09/09/14,D1S1656,190.15,371
18R-21,09/09/14,D1S1656,194.18,413
18R-21,09/09/14,D1S1656,204.92,583
18R-21,09/09/14,D12S391,232.76,377
18R-21,09/09/14,D12S391,236.59,400
18R-21,09/09/14,D12S391,240.51,514
18R-21,09/09/14,SE33,360.98,201
18R-21,09/09/14,SE33,365.16,144
18R-21,09/09/14,SE33,373.28,137
18R-21,09/09/14,SE33,420.5,121
18R-16,09/09/14,D10S1248,104.62,905
18R-16,09/09/14,D10S1248,112.67,2103
18R-16,09/09/14,vWA,172.56,2359
18R-16,09/09/14,vWA,184.48,1442
18R-16,09/09/14,D16S539,244.37,2452
18R-16,09/09/14,D2S1338,309.53,1004
18R-16,09/09/14,D2S1338,313.58,289
18R-16,09/09/14,D2S1338,317.85,648
18R-16,09/09/14,AMEL,100.55,14365
18R-16,09/09/14,D8S1179,144.56,3651
18R-16,09/09/14,D8S1179,148.77,2224
18R-16,09/09/14,D8S1179,152.98,6838
18R-16,09/09/14,D21S11,207.63,3656
18R-16,09/09/14,D21S11,211.71,2533
18R-16,09/09/14,D21S11,227.88,2279
18R-16,09/09/14,D18S51,292.53,2097
18R-16,09/09/14,D18S51,296.64,567
18R-16,09/09/14,D18S51,304.78,1053
18R-16,09/09/14,D18S51,313,770
18R-16,09/09/14,D18S51,317.17,1876
18R-16,09/09/14,D22S1045,89,5893
18R-16,09/09/14,D22S1045,98.28,1708
18R-16,09/09/14,D22S1045,101.36,6030
18R-16,09/09/14,D22S1045,104.44,1462
18R-16,09/09/14,D19S433,142.46,7786
18R-16,09/09/14,D19S433,146.32,3264
18R-16,09/09/14,TH01,192.55,7905
18R-16,09/09/14,FGA,243.52,1160
18R-16,09/09/14,FGA,251.16,1394
18R-16,09/09/14,FGA,254.89,3066
18R-16,09/09/14,FGA,258.6,2035
18R-16,09/09/14,D2S441,87.63,1560
18R-16,09/09/14,D2S441,90.83,3818
18R-16,09/09/14,D2S441,99.73,3438
18R-16,09/09/14,D3S1358,147.11,4152
18R-16,09/09/14,D3S1358,151.32,2870
18R-16,09/09/14,D1S1656,190.15,2046
18R-16,09/09/14,D1S1656,194.09,1258
18R-16,09/09/14,D1S1656,198.03,1566
18R-16,09/09/14,D1S1656,204.92,2427
18R-16,09/09/14,D12S391,232.81,1419
18R-16,09/09/14,D12S391,236.57,759
18R-16,09/09/14,D12S391,240.52,2044
18R-16,09/09/14,SE33,352.81,335
18R-16,09/09/14,SE33,360.99,544
18R-16,09/09/14,SE33,365.1,1278
18R-16,09/09/14,SE33,369.14,563
18R-16,09/09/14,SE33,373.33,1151
18R-16,09/09/14,SE33,381.48,401
18R-13,09/09/14,D10S1248,100.46,1485
18R-13,09/09/14,D10S1248,104.56,1727
18R-13,09/09/14,vWA,172.47,1622
18R-13,09/09/14,vWA,176.5,970
18R-13,09/09/14,vWA,188.47,826
18R-13,09/09/14,D16S539,240.17,978
18R-13,09/09/14,D16S539,244.32,540
18R-13,09/09/14,D16S539,252.58,1277
18R-13,09/09/14,D2S1338,301.64,399
18R-13,09/09/14,D2S1338,309.61,517
18R-13,09/09/14,D2S1338,313.75,605
18R-13,09/09/14,D2S1338,330.08,429
18R-13,09/09/14,AMEL,100.46,12556
18R-13,09/09/14,D8S1179,144.59,5145
18R-13,09/09/14,D8S1179,148.73,2669
18R-13,09/09/14,D8S1179,153.04,2357
18R-13,09/09/14,D21S11,203.55,2271
18R-13,09/09/14,D21S11,207.62,3710
18R-13,09/09/14,D21S11,217.83,2201
18R-13,09/09/14,D18S51,284.31,1227
18R-13,09/09/14,D18S51,304.83,3090
18R-13,09/09/14,D18S51,313,2261
18R-13,09/09/14,D22S1045,85.78,3124
18R-13,09/09/14,D22S1045,88.89,3149
18R-13,09/09/14,D22S1045,101.28,3306
18R-13,09/09/14,D22S1045,104.38,2737
18R-13,09/09/14,,142.47,772
18R-13,09/09/14,D19S433,146.35,9377
18R-13,09/09/14,TH01,192.6,7866
18R-13,09/09/14,FGA,241.47,1972
18R-13,09/09/14,FGA,251.17,3584
18R-13,09/09/14,FGA,277.57,1830
18R-13,09/09/14,D2S441,87.61,3649
18R-13,09/09/14,D2S441,91.54,2068
18R-13,09/09/14,D2S441,99.64,1785
18R-13,09/09/14,D3S1358,143.35,1836
18R-13,09/09/14,D3S1358,147.23,2749
18R-13,09/09/14,D3S1358,155.33,1349
18R-13,09/09/14,D1S1656,194.15,1576
18R-13,09/09/14,D1S1656,198.02,3894
18R-13,09/09/14,D12S391,236.58,1011
18R-13,09/09/14,D12S391,240.43,2037
18R-13,09/09/14,D12S391,248.46,731
18R-13,09/09/14,SE33,352.79,639
18R-13,09/09/14,SE33,369.13,1906
18R-13,09/09/14,SE33,412.25,538
18R-06,09/09/14,D10S1248,104.6,874
18R-06,09/09/14,vWA,172.58,270
18R-06,09/09/14,vWA,176.55,266
18R-06,09/09/14,vWA,188.56,207
18R-06,09/09/14,D16S539,244.41,117
18R-06,09/09/14,D16S539,248.54,253
18R-06,09/09/14,D16S539,252.58,137
18R-06,09/09/14,D16S539,256.63,164
18R-06,09/09/14,D2S1338,309.59,198
18R-06,09/09/14,D2S1338,313.67,118
18R-06,09/09/14,D2S1338,330.02,101
18R-06,09/09/14,AMEL,100.46,3286
18R-06,09/09/14,D8S1179,144.58,1667
18R-06,09/09/14,D21S11,207.72,1558
18R-06,09/09/14,D18S51,284.4,273
18R-06,09/09/14,D18S51,304.73,739
18R-06,09/09/14,D18S51,313,369
18R-06,09/09/14,D22S1045,85.86,856
18R-06,09/09/14,D22S1045,88.87,727
18R-06,09/09/14,D22S1045,104.41,535
18R-06,09/09/14,D22S1045,107.51,736
18R-06,09/09/14,D19S433,146.34,2195
18R-06,09/09/14,TH01,192.61,795
18R-06,09/09/14,TH01,196.65,308
18R-06,09/09/14,FGA,243.55,379
18R-06,09/09/14,FGA,251.17,365
18R-06,09/09/14,FGA,254.9,436
18R-06,09/09/14,FGA,277.56,274
18R-06,09/09/14,D2S441,87.59,927
18R-06,09/09/14,D2S441,91.61,820
18R-06,09/09/14,D3S1358,147.13,533
18R-06,09/09/14,D3S1358,155.06,678
18R-06,09/09/14,D1S1656,194.16,369
18R-06,09/09/14,D1S1656,198.03,1071
18R-06,09/09/14,D12S391,236.62,200
18R-06,09/09/14,D12S391,240.43,287
18R-06,09/09/14,D12S391,260.08,275
18R-06,09/09/14,SE33,352.75,217
18R-06,09/09/14,SE33,369.26,321
18R-06,09/09/14,SE33,381.49,204
18R-06,09/09/14,SE33,412.17,138
18R-02,09/09/14,D10S1248,104.57,634
18R-02,09/09/14,vWA,172.53,246
18R-02,09/09/14,vWA,176.57,249
18R-02,09/09/14,vWA,188.55,246
18R-02,09/09/14,D16S539,248.62,151
18R-02,09/09/14,D16S539,252.67,110
18R-02,09/09/14,D16S539,256.64,178
18R-02,09/09/14,D2S1338,309.6,121
18R-02,09/09/14,D2S1338,313.67,131
18R-02,09/09/14,AMEL,100.55,2768
18R-02,09/09/14,D8S1179,144.6,1530
18R-02,09/09/14,D21S11,207.69,1778
18R-02,09/09/14,D18S51,284.33,152
18R-02,09/09/14,D18S51,304.82,234
18R-02,09/09/14,D18S51,313,130
18R-02,09/09/14,D22S1045,85.82,332
18R-02,09/09/14,D22S1045,88.94,487
18R-02,09/09/14,D22S1045,104.48,691
18R-02,09/09/14,D22S1045,107.55,607
18R-02,09/09/14,D19S433,146.28,1568
18R-02,09/09/14,TH01,192.6,901
18R-02,09/09/14,TH01,196.56,467
18R-02,09/09/14,FGA,243.58,391
18R-02,09/09/14,FGA,251.25,208
18R-02,09/09/14,FGA,254.99,349
18R-02,09/09/14,D2S441,87.66,545
18R-02,09/09/14,D2S441,91.7,589
18R-02,09/09/14,D3S1358,147.08,432
18R-02,09/09/14,D3S1358,155.22,467
18R-02,09/09/14,D1S1656,194.15,300
18R-02,09/09/14,D1S1656,198.02,907
18R-02,09/09/14,D12S391,236.54,161
18R-02,09/09/14,D12S391,240.44,306
18R-02,09/09/14,D12S391,248.53,170
18R-02,09/09/14,D12S391,260.25,202
18R-02,08/09/14,D10S1248,96.36,717
18R-02,08/09/14,vWA,168.56,348
18R-02,08/09/14,vWA,172.61,182
18R-02,08/09/14,vWA,176.57,244
18R-02,08/09/14,vWA,188.52,116
18R-02,08/09/14,D16S539,244.41,185
18R-02,08/09/14,D16S539,252.66,146
18R-02,08/09/14,D16S539,264.52,153
18R-02,08/09/14,D2S1338,297.62,144
18R-02,08/09/14,D2S1338,309.59,136
18R-02,08/09/14,D2S1338,313.67,97
18R-02,08/09/14,D2S1338,326.11,134
18R-02,08/09/14,AMEL,100.46,2803
18R-02,08/09/14,D8S1179,144.65,446
18R-02,08/09/14,D8S1179,148.77,695
18R-02,08/09/14,D8S1179,152.98,803
18R-02,08/09/14,D21S11,199.66,310
18R-02,08/09/14,D21S11,203.65,331
18R-02,08/09/14,D21S11,217.86,785
18R-02,08/09/14,D18S51,296.72,294
18R-02,08/09/14,D18S51,304.81,371
18R-02,08/09/14,D18S51,312.92,279
18R-02,08/09/14,D18S51,325.69,323
18R-02,08/09/14,D22S1045,98.18,815
18R-02,08/09/14,D22S1045,101.29,864
18R-02,08/09/14,D22S1045,104.5,738
18R-02,08/09/14,D19S433,142.54,525
18R-02,08/09/14,D19S433,144.47,451
18R-02,08/09/14,D19S433,146.31,808
18R-02,08/09/14,TH01,192.64,951
18R-02,08/09/14,TH01,196.58,450
18R-02,08/09/14,FGA,241.47,370
18R-02,08/09/14,FGA,247.34,547
18R-02,08/09/14,FGA,251.17,1085
18R-02,08/09/14,D2S441,87.64,256
18R-02,08/09/14,D2S441,90.73,390
18R-02,08/09/14,D2S441,99.64,858
18R-02,08/09/14,D3S1358,143.33,300
18R-02,08/09/14,D3S1358,147.1,335
18R-02,08/09/14,D3S1358,151.14,345
18R-02,08/09/14,D1S1656,194.18,349
18R-02,08/09/14,D1S1656,198.12,321
18R-02,08/09/14,D1S1656,204.92,273
18R-02,08/09/14,D12S391,236.57,394
18R-02,08/09/14,D12S391,240.52,679
18R-02,08/09/14,SE33,369.13,286
18R-01,11/07/14,D10S1248,96.36,765
18R-01,11/07/14,D10S1248,104.57,1379
18R-01,11/07/14,vWA,164.67,497
18R-01,11/07/14,vWA,176.57,389
18R-01,11/07/14,vWA,188.64,747
18R-01,11/07/14,D16S539,244.37,646
18R-01,11/07/14,D16S539,252.51,248
18R-01,11/07/14,D2S1338,301.63,206
18R-01,11/07/14,D2S1338,309.68,120
18R-01,11/07/14,D2S1338,313.67,150
18R-01,11/07/14,D2S1338,330.19,156
18R-01,11/07/14,AMEL,100.55,6462
18R-01,11/07/14,AMEL,106.38,1740
18R-01,11/07/14,D8S1179,140.53,1793
18R-01,11/07/14,D8S1179,144.67,815
18R-01,11/07/14,D8S1179,153.04,1315
18R-01,11/07/14,D8S1179,157.09,1312
18R-01,11/07/14,D21S11,199.74,1038
18R-01,11/07/14,D21S11,203.65,752
18R-01,11/07/14,D21S11,211.71,1478
18R-01,11/07/14,D21S11,217.86,447
18R-01,11/07/14,D18S51,292.58,929
18R-01,11/07/14,D18S51,300.73,642
18R-01,11/07/14,D18S51,304.73,453
18R-01,11/07/14,D18S51,313,572
18R-01,11/07/14,D22S1045,98.27,3308
18R-01,11/07/14,D22S1045,101.38,2274
18R-01,11/07/14,D22S1045,104.48,2111
18R-01,11/07/14,D19S433,142.56,1943
18R-01,11/07/14,D19S433,146.34,4008
18R-01,11/07/14,TH01,192.69,2524
18R-01,11/07/14,TH01,200.59,703
18R-01,11/07/14,FGA,237.82,829
18R-01,11/07/14,FGA,241.54,776
18R-01,11/07/14,FGA,251.09,809
18R-01,11/07/14,FGA,258.59,809
18R-01,11/07/14,D2S441,87.57,1066
18R-01,11/07/14,D2S441,91.7,1098
18R-01,11/07/14,D2S441,99.73,2265
18R-01,11/07/14,D3S1358,143.35,573
18R-01,11/07/14,D3S1358,147.14,834
18R-01,11/07/14,D3S1358,151.1,912
18R-01,11/07/14,D3S1358,155.07,892
18R-01,11/07/14,D1S1656,190.2,711
18R-01,11/07/14,D1S1656,194.24,968
18R-01,11/07/14,D1S1656,198.11,841
18R-01,11/07/14,D12S391,240.51,410
18R-01,11/07/14,D12S391,248.55,554
18R-01,11/07/14,D12S391,252.51,489
18R-01,11/07/14,SE33,365.12,466
18R-01,11/07/14,SE33,369.17,810
18R-09,09/07/14,D10S1248,96.39,1705
18R-09,09/07/14,D10S1248,100.46,1625
18R-09,09/07/14,D10S1248,104.63,2268
18R-09,09/07/14,vWA,164.61,719
18R-09,09/07/14,vWA,176.53,617
18R-09,09/07/14,vWA,188.53,1238
18R-09,09/07/14,D16S539,244.42,1136
18R-09,09/07/14,D2S1338,301.6,441
18R-09,09/07/14,D2S1338,309.59,272
18R-09,09/07/14,D2S1338,313.67,231
18R-09,09/07/14,D2S1338,330.1,336
18R-09,09/07/14,AMEL,100.55,11322
18R-09,09/07/14,AMEL,106.43,3304
18R-09,09/07/14,D8S1179,140.52,2040
18R-09,09/07/14,D8S1179,144.61,1965
18R-09,09/07/14,D8S1179,153.04,2158
18R-09,09/07/14,D8S1179,157.04,1843
18R-09,09/07/14,D21S11,199.66,1699
18R-09,09/07/14,D21S11,203.61,1057
18R-09,09/07/14,D21S11,211.74,1264
18R-09,09/07/14,D21S11,217.8,1065
18R-09,09/07/14,D18S51,292.59,1602
18R-09,09/07/14,D18S51,300.8,1624
18R-09,09/07/14,D18S51,304.81,749
18R-09,09/07/14,D18S51,313.02,556
18R-09,09/07/14,D22S1045,98.2,5922
18R-09,09/07/14,D22S1045,101.37,4762
18R-09,09/07/14,D22S1045,104.45,3215
18R-09,09/07/14,D19S433,142.52,2510
18R-09,09/07/14,TH01,192.62,4252
18R-09,09/07/14,TH01,200.5,1407
18R-09,09/07/14,FGA,237.76,1504
18R-09,09/07/14,FGA,241.53,852
18R-09,09/07/14,FGA,251.16,758
18R-09,09/07/14,FGA,258.62,1152
18R-09,09/07/14,D2S441,87.62,2336
18R-09,09/07/14,D2S441,91.7,1613
18R-09,09/07/14,D2S441,99.73,3553
18R-09,09/07/14,D3S1358,143.3,1145
18R-09,09/07/14,D3S1358,147.13,1281
18R-09,09/07/14,D3S1358,151.04,1584
18R-09,09/07/14,D3S1358,155.04,1702
18R-09,09/07/14,D1S1656,190.15,1197
18R-09,09/07/14,D1S1656,194.15,1368
18R-09,09/07/14,D1S1656,198.05,1330
18R-09,09/07/14,D12S391,240.51,800
18R-09,09/07/14,D12S391,248.57,702
18R-09,09/07/14,D12S391,252.47,752
18R-09,09/07/14,SE33,365.12,725
18R-09,09/07/14,SE33,369.1,1194
18R-01,08/09/14,D10S1248,96.37,1825
18R-01,08/09/14,D10S1248,104.56,1213
18R-01,08/09/14,vWA,176.57,635
18R-01,08/09/14,vWA,188.56,639
18R-01,08/09/14,D16S539,252.58,522
18R-01,08/09/14,D2S1338,309.54,412
18R-01,08/09/14,D2S1338,313.58,323
18R-01,08/09/14,AMEL,100.46,7908
18R-01,08/09/14,D8S1179,144.58,2056
18R-01,08/09/14,D8S1179,148.72,615
18R-01,08/09/14,D8S1179,152.95,1845
18R-01,08/09/14,D21S11,203.65,1276
18R-01,08/09/14,D21S11,217.86,1706
18R-01,08/09/14,D18S51,304.79,1320
18R-01,08/09/14,D18S51,312.92,1045
18R-01,08/09/14,D22S1045,98.18,1293
18R-01,08/09/14,D22S1045,101.28,5998
18R-01,08/09/14,D22S1045,104.38,3031
18R-01,08/09/14,D19S433,146.25,4936
18R-01,08/09/14,TH01,192.61,3174
18R-01,08/09/14,FGA,241.56,1302
18R-01,08/09/14,FGA,251.17,1706
18R-01,08/09/14,D2S441,87.61,1786
18R-01,08/09/14,D2S441,99.73,2442
18R-01,08/09/14,D3S1358,143.35,1753
18R-01,08/09/14,D3S1358,147.13,1786
18R-01,08/09/14,D1S1656,198.11,1842
18R-01,08/09/14,D12S391,240.52,1586
18R-01,08/09/14,SE33,369.13,1287
20T-01,16/07/14,D10S1248,92.24,281
20T-01,16/07/14,D10S1248,100.45,500
20T-01,16/07/14,vWA,172.5,304
20T-01,16/07/14,vWA,176.51,184
20T-01,16/07/14,D16S539,244.37,114
20T-01,16/07/14,D16S539,252.56,133
20T-01,16/07/14,D16S539,256.49,215
20T-01,16/07/14,D2S1338,321.9,98
20T-01,16/07/14,D2S1338,334.14,156
20T-01,16/07/14,AMEL,100.55,2331
20T-01,16/07/14,D8S1179,152.83,715
20T-01,16/07/14,D8S1179,157.03,796
20T-01,16/07/14,D21S11,203.63,593
20T-01,16/07/14,D21S11,213.66,268
20T-01,16/07/14,D21S11,217.72,262
20T-01,16/07/14,D18S51,300.65,558
20T-01,16/07/14,D18S51,304.79,231
20T-01,16/07/14,D18S51,308.89,209
20T-01,16/07/14,D22S1045,88.89,671
20T-01,16/07/14,D22S1045,101.36,1422
20T-01,16/07/14,D22S1045,104.44,422
20T-01,16/07/14,D19S433,138.64,1035
20T-01,16/07/14,D19S433,146.28,983
20T-01,16/07/14,TH01,192.58,989
20T-01,16/07/14,TH01,196.51,277
20T-01,16/07/14,FGA,254.78,329
20T-01,16/07/14,FGA,258.54,512
20T-01,16/07/14,FGA,266.06,240
20T-01,16/07/14,D2S441,87.62,488
20T-01,16/07/14,D3S1358,147.24,351
20T-01,16/07/14,D3S1358,151.09,860
20T-01,16/07/14,D1S1656,194.2,396
20T-01,16/07/14,D1S1656,198.13,340
20T-01,16/07/14,D1S1656,208.86,148
20T-01,16/07/14,D12S391,248.3,305
20T-01,16/07/14,D12S391,252.47,288
20T-01,16/07/14,SE33,352.85,233
20T-01,16/07/14,SE33,356.88,158
20T-01,16/07/14,SE33,369.11,103
20T-01,18/07/14,D10S1248,96.36,1144
20T-01,18/07/14,D10S1248,100.46,335
20T-01,18/07/14,vWA,164.68,126
20T-01,18/07/14,vWA,172.62,243
20T-01,18/07/14,vWA,176.57,308
20T-01,18/07/14,AMEL,100.55,2790
20T-01,18/07/14,AMEL,106.38,905
20T-01,18/07/14,D8S1179,140.44,933
20T-01,18/07/14,D8S1179,148.76,590
20T-01,18/07/14,D21S11,199.66,957
20T-01,18/07/14,D18S51,300.73,421
20T-01,18/07/14,D18S51,308.85,319
20T-01,18/07/14,D22S1045,88.94,1082
20T-01,18/07/14,D22S1045,107.55,2159
20T-01,18/07/14,D19S433,134.99,940
20T-01,18/07/14,D19S433,142.48,1500
20T-01,18/07/14,D19S433,146.28,520
20T-01,18/07/14,TH01,188.64,741
20T-01,18/07/14,TH01,196.65,478
20T-01,18/07/14,FGA,251.17,186
20T-01,18/07/14,FGA,254.07,215
20T-01,18/07/14,FGA,258.69,264
20T-01,18/07/14,D2S441,87.57,809
20T-01,18/07/14,D2S441,95.63,1137
20T-01,18/07/14,D3S1358,155.22,897
20T-01,18/07/14,D1S1656,202.03,654
20T-01,18/07/14,D12S391,244.58,268
20T-01,18/07/14,D12S391,248.71,249
20T-04,16/07/14,D10S1248,92.27,1626
20T-04,16/07/14,D10S1248,104.56,2359
20T-04,16/07/14,vWA,172.53,1841
20T-04,16/07/14,vWA,176.57,1112
20T-04,16/07/14,vWA,180.6,661
20T-04,16/07/14,D16S539,244.37,644
20T-04,16/07/14,D16S539,252.57,433
20T-04,16/07/14,D2S1338,321.91,244
20T-04,16/07/14,D2S1338,330.04,442
20T-04,16/07/14,D2S1338,334.16,158
20T-04,16/07/14,AMEL,100.46,12168
20T-04,16/07/14,AMEL,106.38,6905
20T-04,16/07/14,D8S1179,152.89,4588
20T-04,16/07/14,D8S1179,157.02,3995
20T-04,16/07/14,D21S11,203.65,1412
20T-04,16/07/14,D21S11,217.86,3408
20T-04,16/07/14,D18S51,300.82,924
20T-04,16/07/14,D18S51,304.91,1197
20T-04,16/07/14,D18S51,308.95,1854
20T-04,16/07/14,D22S1045,88.98,10833
20T-04,16/07/14,D22S1045,101.28,3817
20T-04,16/07/14,D22S1045,104.38,5882
20T-04,16/07/14,D19S433,127.67,7562
20T-04,16/07/14,D19S433,138.79,8618
20T-04,16/07/14,D19S433,146.32,2867
20T-04,16/07/14,TH01,192.55,5122
20T-04,16/07/14,FGA,254.89,4163
20T-04,16/07/14,FGA,258.6,1168
20T-04,16/07/14,D2S441,87.61,6426
20T-04,16/07/14,D2S441,99.73,5025
20T-04,16/07/14,D3S1358,147.37,3818
20T-04,16/07/14,D3S1358,151.05,3257
20T-04,16/07/14,D1S1656,194.18,1301
20T-04,16/07/14,D1S1656,198.03,2954
20T-04,16/07/14,D12S391,248.38,1220
20T-04,16/07/14,D12S391,252.41,1036
20T-04,16/07/14,SE33,352.78,303
20T-04,16/07/14,SE33,356.85,331
20T-04,16/07/14,SE33,369.13,615
20T-01,16/07/14,D10S1248,96.35,276
20T-01,16/07/14,AMEL,100.55,1096
20T-01,16/07/14,D8S1179,144.6,136
20T-01,16/07/14,D22S1045,101.29,1481
20T-01,16/07/14,D22S1045,104.4,785
20T-01,16/07/14,D19S433,146.28,491
20T-01,16/07/14,TH01,192.66,127
20T-01,16/07/14,D2S441,87.55,171
20T-01,16/07/14,D2S441,99.73,179
25Y-10,11/07/14,D10S1248,92.13,1093
25Y-10,11/07/14,D10S1248,104.48,3111
25Y-10,11/07/14,vWA,168.49,633
25Y-10,11/07/14,vWA,172.51,712
25Y-10,11/07/14,vWA,176.51,650
25Y-10,11/07/14,D16S539,244.33,465
25Y-10,11/07/14,D16S539,252.47,224
25Y-10,11/07/14,D16S539,256.49,166
25Y-10,11/07/14,D2S1338,305.66,129
25Y-10,11/07/14,D2S1338,309.57,139
25Y-10,11/07/14,D2S1338,317.8,121
25Y-10,11/07/14,D2S1338,330.05,175
25Y-10,11/07/14,,92.31,104
25Y-10,11/07/14,AMEL,100.46,11282
25Y-10,11/07/14,D8S1179,144.54,1290
25Y-10,11/07/14,D8S1179,148.73,3094
25Y-10,11/07/14,D8S1179,157.03,1317
25Y-10,11/07/14,,176.6,66
25Y-10,11/07/14,D21S11,199.58,1169
25Y-10,11/07/14,D21S11,203.63,844
25Y-10,11/07/14,D21S11,207.68,930
25Y-10,11/07/14,D21S11,213.75,708
25Y-10,11/07/14,D18S51,284.36,553
25Y-10,11/07/14,D18S51,296.65,434
25Y-10,11/07/14,D18S51,300.81,1016
25Y-10,11/07/14,D22S1045,85.8,3413
25Y-10,11/07/14,D22S1045,101.29,5467
25Y-10,11/07/14,D22S1045,104.39,3096
25Y-10,11/07/14,D22S1045,107.56,4108
25Y-10,11/07/14,D19S433,142.44,3652
25Y-10,11/07/14,D19S433,146.2,4391
25Y-10,11/07/14,D19S433,152.05,2120
25Y-10,11/07/14,TH01,192.61,1941
25Y-10,11/07/14,TH01,196.52,1581
25Y-10,11/07/14,FGA,251.07,1334
25Y-10,11/07/14,FGA,258.53,683
25Y-10,11/07/14,FGA,262.31,542
25Y-10,11/07/14,D2S441,87.52,4504
25Y-10,11/07/14,D2S441,95.48,1276
25Y-10,11/07/14,D2S441,103.75,1780
25Y-10,11/07/14,,107.74,86
25Y-10,11/07/14,D3S1358,151.26,2365
25Y-10,11/07/14,D3S1358,155.19,1549
25Y-10,11/07/14,D1S1656,190.15,485
25Y-10,11/07/14,D1S1656,198.05,940
25Y-10,11/07/14,D1S1656,201.01,789
25Y-10,11/07/14,D12S391,232.7,242
25Y-10,11/07/14,D12S391,240.51,775
25Y-10,11/07/14,D12S391,244.5,325
25Y-10,11/07/14,SE33,365.14,258
25Y-10,11/07/14,SE33,377.3,288
25Y-10,11/07/14,SE33,404.21,122
25Y-10,11/07/14,SE33,412.31,193
25Y-01,09/07/14,D10S1248,104.56,5062
25Y-01,09/07/14,vWA,168.47,1153
25Y-01,09/07/14,vWA,172.53,1951
25Y-01,09/07/14,D16S539,244.42,392
25Y-01,09/07/14,D16S539,252.56,555
25Y-01,09/07/14,D16S539,260.5,218
25Y-01,09/07/14,D2S1338,305.6,226
25Y-01,09/07/14,D2S1338,330.11,516
25Y-01,09/07/14,AMEL,100.55,17044
25Y-01,09/07/14,D8S1179,148.67,4730
25Y-01,09/07/14,D8S1179,152.88,1758
25Y-01,09/07/14,D8S1179,157.01,1884
25Y-01,09/07/14,D21S11,199.66,2229
25Y-01,09/07/14,D21S11,207.67,1771
25Y-01,09/07/14,D18S51,284.38,720
25Y-01,09/07/14,D18S51,296.64,718
25Y-01,09/07/14,D18S51,300.73,1241
25Y-01,09/07/14,D22S1045,101.28,10836
25Y-01,09/07/14,D22S1045,107.55,8103
25Y-01,09/07/14,D19S433,146.22,3696
25Y-01,09/07/14,D19S433,152.01,2206
25Y-01,09/07/14,TH01,192.65,2250
25Y-01,09/07/14,TH01,196.58,3957
25Y-01,09/07/14,FGA,251.24,1282
25Y-01,09/07/14,FGA,258.54,724
25Y-01,09/07/14,FGA,262.25,415
25Y-01,09/07/14,D2S441,87.52,8280
25Y-01,09/07/14,D2S441,103.84,2953
25Y-01,09/07/14,D3S1358,147.1,1409
25Y-01,09/07/14,D3S1358,151.13,2954
25Y-01,09/07/14,D3S1358,155.26,1802
25Y-01,09/07/14,D1S1656,190.25,937
25Y-01,09/07/14,D1S1656,201.09,1401
25Y-01,09/07/14,D12S391,240.52,678
25Y-01,09/07/14,D12S391,244.59,429
25Y-01,09/07/14,SE33,365.1,644
25Y-01,09/07/14,SE33,381.41,286
25Y-01,09/07/14,SE33,412.37,262
27A-01,18/07/14,D10S1248,104.56,4572
27A-01,18/07/14,vWA,168.52,864
27A-01,18/07/14,vWA,172.47,1918
27A-01,18/07/14,D16S539,252.58,921
27A-01,18/07/14,D16S539,260.5,485
27A-01,18/07/14,D2S1338,330.15,1108
27A-01,18/07/14,AMEL,100.55,11820
27A-01,18/07/14,D8S1179,148.77,3801
27A-01,18/07/14,D8S1179,152.89,1573
27A-01,18/07/14,D8S1179,157.02,1661
27A-01,18/07/14,D21S11,199.66,2916
27A-01,18/07/14,D21S11,207.67,2777
27A-01,18/07/14,D18S51,284.31,1226
27A-01,18/07/14,D18S51,296.62,1254
27A-01,18/07/14,D18S51,300.73,1954
27A-01,18/07/14,D22S1045,101.37,6486
27A-01,18/07/14,D22S1045,107.55,4886
27A-01,18/07/14,D19S433,142.54,4622
27A-01,18/07/14,D19S433,146.32,2760
27A-01,18/07/14,D19S433,152.11,1765
27A-01,18/07/14,TH01,192.61,1974
27A-01,18/07/14,TH01,196.65,3591
27A-01,18/07/14,FGA,251.16,2415
27A-01,18/07/14,FGA,258.6,928
27A-01,18/07/14,FGA,262.33,1043
27A-01,18/07/14,D2S441,87.61,4917
27A-01,18/07/14,D2S441,103.84,1748
27A-01,18/07/14,D3S1358,147.11,1274
27A-01,18/07/14,D3S1358,151.23,2557
27A-01,18/07/14,D3S1358,155.26,1464
27A-01,18/07/14,D1S1656,190.2,1064
27A-01,18/07/14,D1S1656,201.1,1868
27A-01,18/07/14,D12S391,240.52,1269
27A-01,18/07/14,D12S391,244.54,576
27A-01,18/07/14,D12S391,252.41,616
27A-01,18/07/14,SE33,365.12,1058
27A-01,18/07/14,SE33,381.41,715
27A-01,18/07/14,SE33,412.2,614
27A-02,16/07/14,D10S1248,91.745,1772
27A-02,16/07/14,D10S1248,95.85,2359
27A-02,16/07/14,vWA,168.02,1835
27A-02,16/07/14,vWA,172.03,1456
27A-02,16/07/14,D16S539,252.56,2351
27A-02,16/07/14,D16S539,260.5,1431
27A-02,16/07/14,D2S1338,317.8,1128
27A-02,16/07/14,D2S1338,321.91,753
